Benchmark,Project,File,No. Units,Avg CC,Avg No. Features per unit,Features Covered,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\components\sftpDeleteModal.component.ts,1,2.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\components\sftpPanel.component.ts,1,2.85,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\components\sshPortForwardingConfig.component.ts,1,1.3333333333333333,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\components\sshPortForwardingModal.component.ts,1,1.0,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\components\sshProfileSettings.component.ts,1,3.6,7.0,0.4666666666666667,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\components\sshSettingsTab.component.ts,1,1.0,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\components\sshTab.component.ts,1,3.6666666666666665,8.0,0.5333333333333333,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\config.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\hotkeys.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\index.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\profiles.ts,1,2.2857142857142856,7.0,0.4666666666666667,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\recoveryProvider.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\services\passwordStorage.service.ts,1,2.1,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\services\ssh.service.ts,1,4.333333333333333,5.0,0.3333333333333333,1,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\services\sshKnownHosts.service.ts,1,2.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\services\sshMultiplexer.service.ts,1,2.0,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\session\forwards.ts,1,2.6666666666666665,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\session\sftp.ts,2,1.8846153846153846,4.0,0.4,2,1,0,2,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\session\shell.ts,1,1.818181818181818,5.0,0.3333333333333333,1,0,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\session\ssh.ts,2,3.952380952380952,6.0,0.6,2,1,0,2,1,0,2.0,0,0,0,1.0,0.0,1.0,1.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\session\x11.ts,1,5.333333333333333,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\settings.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\sftpContextMenu.ts,1,1.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\src\tabContextMenu.ts,1,4.0,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-ssh\webpack.config.mjs,1,2.3125,8.0,0.5333333333333333,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\components\telnetProfileSettings.component.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\components\telnetTab.component.ts,1,2.6,7.0,0.4666666666666667,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\config.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\hotkeys.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\index.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\profiles.ts,1,1.8333333333333333,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\recoveryProvider.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\src\session.ts,1,3.235294117647059,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-telnet\webpack.config.mjs,1,5.333333333333333,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\api\baseTerminalTab.component.ts,1,2.951219512195122,9.0,0.6,1,1,1,1,1,1,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\api\colorSchemeProvider.ts,1,1.0,1.0,0.06666666666666667,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\api\connectableTerminalTab.component.ts,1,2.7,5.0,0.3333333333333333,1,0,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\api\contextMenuProvider.ts,1,1.0,1.0,0.06666666666666667,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\api\decorator.ts,1,3.5,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\api\middleware.ts,2,1.25,3.5,0.4,0,1,0,2,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\cli.ts,1,3.0,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\colorSchemes.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\appearanceSettingsTab.component.ts,1,1.0,4.0,0.26666666666666666,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\colorPicker.component.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\colorSchemePreview.component.ts,1,1.0,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\colorSchemeSelector.component.ts,1,1.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\colorSchemeSettingsForMode.component.ts,1,1.4545454545454546,5.0,0.3333333333333333,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\colorSchemeSettingsTab.component.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\inputProcessingSettings.component.ts,1,1.5,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\loginScriptsSettings.component.ts,1,1.5,4.0,0.26666666666666666,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\searchPanel.component.ts,1,2.6,4.0,0.26666666666666666,0,0,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\streamProcessingSettings.component.ts,1,1.5,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\terminalSettingsTab.component.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\components\terminalToolbar.component.ts,1,1.2,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\config.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\features\debug.ts,1,2.0,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\features\zmodem.ts,1,1.5,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\frontends\frontend.ts,1,1.0833333333333333,5.0,0.3333333333333333,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\frontends\xtermFrontend.ts,2,1.3928571428571428,4.0,0.5333333333333333,1,1,1,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\helpers.ts,1,7.0,2.0,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\hotkeys.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\index.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\middleware\inputProcessing.ts,1,6.0,2.0,0.13333333333333333,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\middleware\loginScriptProcessing.ts,1,3.333333333333333,7.0,0.4666666666666667,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\middleware\oscProcessing.ts,1,3.0,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\middleware\streamProcessing.ts,1,3.2222222222222223,6.0,0.4,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\middleware\utf8Splitter.ts,1,1.5,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\services\multifocus.service.ts,1,4.75,6.0,0.4,0,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\session.ts,1,1.2222222222222223,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\settings.ts,3,1.0,1.0,0.06666666666666667,0,0,0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\src\tabContextMenu.ts,5,1.2,4.4,0.4,5,3,0,5,3,0,5.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-terminal\webpack.config.mjs,1,2.6,7.0,0.4666666666666667,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web-demo\src\buttonProvider.ts,1,1.0,4.0,0.26666666666666666,0,0,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web-demo\src\components\terminalTab.component.ts,1,1.25,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web-demo\src\index.ts,1,1.0,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web-demo\src\profiles.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web-demo\src\session.ts,1,1.125,7.0,0.4666666666666667,1,1,1,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web-demo\webpack.config.mjs,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\components\messageBoxModal.component.ts,1,1.0,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\config.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\index.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\platform.ts,1,1.2941176470588236,6.0,0.4,1,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\services\hostApp.service.ts,1,1.4,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\services\hostWindow.service.ts,1,1.25,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\services\log.service.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\src\services\updater.service.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\tabby-web\webpack.config.mjs,1,4.75,6.0,0.4,0,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,terminus,JS-Projects\terminus\web\polyfills.buffer.ts,5,7.6,1.8,0.2,0,3,0,0,0,0,3.0,0,0,0,0.0,0.0,3.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\web\polyfills.ts,1,1.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,terminus,JS-Projects\terminus\web\webpack.config.mjs,1,1.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\cypress\plugins\index.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\cypress\utils\suite.js,1,1.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\api\src\env.ts,2,2.5,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\api\src\index.ts,1,8.0,3.0,0.2,0,1,0,0,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\api\src\proxy.ts,1,3.0,8.0,0.5333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\api\src\time.ts,2,4.5,0.5,0.06666666666666667,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-api\src\api.ts,2,1.8575851393188856,4.5,0.4666666666666667,2,1,0,2,0,0,1.0,0,0,0,0.0,1.0,1.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-api\src\backend-context.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-api\src\backend.ts,2,1.0,1.0,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-api\src\hooks.ts,1,1.3333333333333333,7.0,0.4666666666666667,1,1,0,1,0,0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\app.ts,9,1.6666666666666667,3.3333333333333335,0.4666666666666667,6,5,0,4,4,0,7.0,3,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\backend.ts,1,2.0,2.0,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\component-pick.ts,1,2.142857142857143,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\component.ts,9,1.4444444444444444,2.888888888888889,0.6,5,6,0,2,2,0,6.0,1,0,0,1.0,0.0,2.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\flash.ts,1,1.0,7.0,0.4666666666666667,1,1,1,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\highlighter.ts,2,1.0,6.0,0.5333333333333333,2,1,1,2,2,0,2.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\index.ts,1,1.0,4.0,0.26666666666666666,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\inspector.ts,7,1.0,3.142857142857143,0.4666666666666667,6,4,0,2,2,0,5.0,1,0,0,0.0,0.0,0.0,2.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\legacy\scan.ts,1,8.0,8.0,0.5333333333333333,0,1,1,1,1,0,1.0,1,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\page-config.ts,2,2.0,0.5,0.06666666666666667,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\perf.ts,3,1.0,5.0,0.5333333333333333,2,3,0,2,2,0,3.0,1,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\plugin.ts,5,1.0,2.8,0.3333333333333333,5,3,0,1,1,0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\timeline-marker.ts,2,1.0,4.5,0.4,2,2,0,1,1,0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\timeline-screenshot.ts,1,1.0,7.0,0.4666666666666667,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\timeline.ts,8,2.0,3.875,0.5333333333333333,4,7,0,3,3,0,7.0,3,0,0,1.0,0.0,0.0,3.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\toast.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\util\queue.ts,1,1.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-core\src\util\subscriptions.ts,3,1.0,0.6666666666666666,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\components\data.ts,7,7.0,3.142857142857143,0.4666666666666667,0,7,0,2,2,0,7.0,0,0,1,1.0,0.0,0.0,0.0,2.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\components\el.ts,3,3.6666666666666665,2.6666666666666665,0.3333333333333333,0,2,0,1,1,0,2.0,0,0,2,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\components\perf.ts,2,3.5,4.5,0.4,0,1,0,2,1,0,2.0,2,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\components\tree.ts,4,1.25,1.75,0.3333333333333333,1,2,0,1,0,0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\components\update-tracking.ts,2,3.0,4.5,0.4666666666666667,1,1,0,2,1,0,1.0,2,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\components\util.ts,4,4.0,1.75,0.2,0,3,0,0,0,0,3.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\events.ts,1,1.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue2\src\plugin.ts,1,1.0,7.0,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,1,0.0,0.0,0.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue3\src\components\el.ts,3,3.3333333333333335,0.6666666666666666,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue3\src\components\filter.ts,1,2.0,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue3\src\components\tree.ts,1,5.1,9.0,0.6,1,1,0,1,1,0,1.0,0,1,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-backend-vue3\src\util.ts,2,1.5,2.0,0.2,0,0,0,1,2,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\app.ts,2,1.5,4.5,0.4666666666666667,1,1,0,2,1,0,2.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,vue-devtools,JS-Projects\vue-devtools\packages\app-frontend\src\features\apps\index.ts,6,1.1666666666666667,2.6666666666666665,0.4,1,3,0,4,2,0,4.0,2,0,0,0.0,0.0,0.0,0.0,0.0
