Benchmark,Project,File,Unit,LOC,CC,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,felte,JS-Projects\felte\packages\core\src\deep-set-key.ts,deepRemoveKey,18,2.0,0,1,0,1,1,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\deep-set-touched.ts,deepSetTouched,17,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\default-submit-handler.ts,createDefaultSubmitHandler,52,2.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\error.ts,FelteSubmitError,13,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\events.ts,createEventConstructors,56,1.0,0,0,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\get.ts,get,5,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\helpers.ts,createHelpers,266,2.0,1,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\stores.ts,errorFilterer,23,14.0,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\stores.ts,warningFilterer,23,12.0,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\stores.ts,createDerivedFactory,44,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\stores.ts,createStores,305,13.0,1,1,0,1,1,0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\tests\common.ts,createInputElement,11,6.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\tests\common.ts,createMultipleInputElements,11,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\rollup.config.js,config,32,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\FelteField.ts,FelteField,336,1.8571428571428568,0,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\FelteForm.ts,FelteForm,448,1.4,0,1,1,1,1,0,1.0,0,0,0,0.0,1.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\prepare.ts,prepareForm,23,1.0,1,1,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\stores.ts,safe_not_equal,5,5.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\stores.ts,writable,53,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\tests\common.ts,createInputElement,12,7.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\tests\common.ts,createMultipleInputElements,11,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\src\index.ts,extender,41,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\tests\common.ts,createInputElement,10,6.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\src\create-form.ts,createForm,9,2.0,0,1,0,0,0,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\tests\common.ts,createInputElement,11,6.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\tests\common.ts,createMultipleInputElements,11,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\stores.ts,safe_not_equal,5,5.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\stores.ts,writable,53,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\use-const.ts,useConst,7,2.0,0,1,0,0,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\use-field.ts,useField,27,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\use-form.ts,useForm,60,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\stores.ts,safe_not_equal,5,5.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\stores.ts,writable,53,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\use-const.ts,useConst,7,2.0,0,1,0,0,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\use-field.ts,useField,27,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\use-form.ts,useForm,60,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\src\index.ts,reporter,9,3.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\tests\common.ts,createInputElement,10,6.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\src\index.ts,domReporter,27,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\tests\common.ts,createInputElement,12,7.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\tests\common.ts,createMultipleInputElements,11,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\rollup.config.js,config,24,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\src\FelteValidationMessage.ts,FelteValidationMessage,300,4.428571428571429,0,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\src\reporter.ts,reporter,9,3.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\tests\common.ts,createInputElement,12,7.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\tests\common.ts,createMultipleInputElements,11,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-preact\src\reporter.ts,reporter,9,3.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-react\src\reporter.ts,reporter,9,3.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-solid\src\reporter.ts,reporter,9,3.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-svelte\src\reporter.js,reporter,6,3.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-svelte\types\ValidationMessage.d.ts,ValidationMessage,8,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\src\index.ts,tippyReporter,221,4.0,0,1,1,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\tests\common.ts,createInputElement,12,7.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\tests\common.ts,createMultipleInputElements,11,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\copy-button.ts,CopyButton,167,1.25,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\theme-toggle.ts,ThemeToggle,138,2.5,0,1,1,1,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\Search\search-bar.ts,SearchBar,729,2.9375,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\Search\search-page.ts,SearchPage,163,1.8,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\Search\search-results.ts,SearchResults,213,2.2,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\create-accessor.ts,createAccessor,30,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\create-field.ts,createField,23,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\create-form.ts,createForm,47,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\stores.ts,storeFactory,24,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\tests\common.ts,createDOM,5,1.0,0,1,1,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\tests\common.ts,cleanupDOM,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\tests\common.ts,createInputElement,11,6.0,0,1,1,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\tests\common.ts,removeAllChildren,5,2.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\tests\common.ts,createMultipleInputElements,11,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-superstruct\src\index.ts,validateStruct,17,2.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-superstruct\src\index.ts,validator,16,2.0,0,0,0,1,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-superstruct\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-vest\src\index.ts,validateSuite,17,1.0,1,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-vest\src\index.ts,warnSuite,12,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-vest\src\index.ts,validator,14,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-vest\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-yup\src\index.ts,validateSchema,20,1.0,1,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-yup\src\index.ts,validator,19,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-yup\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-zod\src\index.ts,validateSchema,39,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-zod\src\index.ts,validator,13,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-zod\tests\common.ts,createForm,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\src\create-field.ts,createField,6,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\src\create-form.ts,createForm,23,1.0,0,1,0,1,0,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\src\stores.ts,safe_not_equal,6,5.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\src\stores.ts,writable,53,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\tests\create-field.spec.tsx,safe_not_equal,6,5.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\tests\create-field.spec.tsx,writable,53,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\tests\create-form.spec.tsx,safe_not_equal,6,5.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\tests\create-form.spec.tsx,writable,53,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\create-accessor.ts,createAccessor,38,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\stores.ts,safe_not_equal,6,5.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\stores.ts,storeFactory,32,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\use-field.ts,useField,18,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\use-form.ts,useForm,33,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\tests\use-field.spec.tsx,useForm,33,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\tests\use-form.spec.tsx,useForm,33,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\complex\procfile.js,anonymous,23,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\simple-cluster\procfile.js,anonymous,6,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\simple-fork\procfile.js,anonymous,6,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\simple-procfile\procfile.js,anonymous,5,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\env\src\EnvironmentUtil.ts,EnvironmentUtil,68,1.1666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\env\src\impl\BaseEnvironment.ts,BaseEnvironment,24,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\env\src\impl\DefaultEnvironment.ts,DefaultEnvironment,57,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\BlueBird.ts,BluebirdPatcher,39,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\EggLogger.ts,EggLoggerPatcher,149,1.0,0,1,0,1,1,0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\MySQL2.ts,MySQL2Patcher,15,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\Redis.ts,RedisPatcher,245,1.4285714285714286,0,1,0,1,1,0,1.0,0,1,0,0.0,1.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\shimmers\mysql\QueryParser.ts,parseSql,33,7.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\shimmers\mysql\StatementMatcher.ts,StatementMatcher,75,6.0,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\shimmers\mysql\Utils.ts,extractDatabaseChangeFromUse,7,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\Facade.ts,Facade,182,1.6153846153846154,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\config-manager\ConfigClient.ts,ConfigClient,49,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\config-manager\ConfigManager.ts,ConfigManager,105,2.142857142857143,1,1,0,1,0,0,1.0,0,0,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\Balancer.ts,Balancer,37,1.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\DefaultDispatchHandler.ts,DefaultDispatchHandler,22,2.0,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\Hub.ts,Hub,404,3.4285714285714284,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\HubClient.ts,HubClient,551,1.6842105263157894,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\RouteTable.ts,RouteTable,145,2.5,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\SelectorUtils.ts,SelectorUtils,40,4.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ConsumerManager.ts,ConsumerManager,56,1.5,1,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\DefaultObjectProxy.ts,DefaultObjectProxy,73,1.0,0,1,0,1,0,0,1.0,0,0,0,0.0,1.0,0.0,1.0,1.0
